Country Name,Country Code,Indicator Name,Indicator Code,Most Recent Value,Year,GID
San Marino,SMR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,SMR
San Marino,SMR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,SMR
San Marino,SMR,GDP per capita (current LCU),NY.GDP.PCAP.CN,43034.0649223367,2017.0,SMR
Sao Tome and Principe,STP,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,STP
Sao Tome and Principe,STP,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,153018113.101628,2017.0,STP
Sao Tome and Principe,STP,GDP per capita (current LCU),NY.GDP.PCAP.CN,41525.3931764345,2018.0,STP
Saudi Arabia,SAU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.746244842894231,2017.0,SAU
Saudi Arabia,SAU,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,557783981753.896,2017.0,SAU
Saudi Arabia,SAU,GDP per capita (current LCU),NY.GDP.PCAP.CN,87521.1129677694,2018.0,SAU
Senegal,SEN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.84396103091591,2017.0,SEN
Senegal,SEN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,17874133888.7264,2017.0,SEN
Senegal,SEN,GDP per capita (current LCU),NY.GDP.PCAP.CN,845776.680849937,2018.0,SEN
Serbia,SRB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.531801144564099,2017.0,SRB
Serbia,SRB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,31902603994.4412,2017.0,SRB
Serbia,SRB,GDP per capita (current LCU),NY.GDP.PCAP.CN,725942.0682993791,2018.0,SRB
Seychelles,SYC,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.30465074257324,2017.0,SYC
Seychelles,SYC,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1118202903.61605,2017.0,SYC
Seychelles,SYC,GDP per capita (current LCU),NY.GDP.PCAP.CN,228620.69073836398,2018.0,SYC
Sierra Leone,SLE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,27.6531515191031,2017.0,SLE
Sierra Leone,SLE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3052326426.85149,2017.0,SLE
Sierra Leone,SLE,GDP per capita (current LCU),NY.GDP.PCAP.CN,4235421.40458872,2018.0,SLE
Singapore,SGP,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.49977711065159,2017.0,SGP
Singapore,SGP,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,264706332442.028,2017.0,SGP
Singapore,SGP,GDP per capita (current LCU),NY.GDP.PCAP.CN,87108.1260920117,2018.0,SGP
Sint Maarten (Dutch part),SXM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,SXM
Sint Maarten (Dutch part),SXM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,SXM
Sint Maarten (Dutch part),SXM,GDP per capita (current LCU),NY.GDP.PCAP.CN,44725.6864001577,2017.0,SXM
Slovak Republic,SVK,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.95910924739698,2017.0,SVK
Slovak Republic,SVK,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,74982392941.0915,2017.0,SVK
Slovak Republic,SVK,GDP per capita (current LCU),NY.GDP.PCAP.CN,16471.5953391686,2018.0,SVK
Slovenia,SVN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.34575461346148,2017.0,SVN
Slovenia,SVN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,38036496515.8781,2017.0,SVN
Slovenia,SVN,GDP per capita (current LCU),NY.GDP.PCAP.CN,22131.874621500097,2018.0,SVN
Solomon Islands,SLB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,SLB
Solomon Islands,SLB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,850630334.3528861,2017.0,SLB
Solomon Islands,SLB,GDP per capita (current LCU),NY.GDP.PCAP.CN,16999.9852551174,2018.0,SLB
Somalia,SOM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,SOM
Somalia,SOM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,SOM
Somalia,SOM,GDP per capita (current LCU),NY.GDP.PCAP.CN,7534648.95442711,2018.0,SOM
South Africa,ZAF,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.23264850749865,2017.0,ZAF
South Africa,ZAF,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,281674998945.157,2017.0,ZAF
South Africa,ZAF,GDP per capita (current LCU),NY.GDP.PCAP.CN,84353.2517398608,2018.0,ZAF
South Sudan,SSD,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,SSD
South Sudan,SSD,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,SSD
South Sudan,SSD,GDP per capita (current LCU),NY.GDP.PCAP.CN,4035.44733015695,2015.0,SSD
Spain,ESP,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.10035796596924,2017.0,ESP
Spain,ESP,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1081727589063.86,2017.0,ESP
Spain,ESP,GDP per capita (current LCU),NY.GDP.PCAP.CN,25729.8060564447,2018.0,ESP
Sri Lanka,LKA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.5329988422928102,2017.0,LKA
Sri Lanka,LKA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,78480830591.1812,2017.0,LKA
Sri Lanka,LKA,GDP per capita (current LCU),NY.GDP.PCAP.CN,666817.318652515,2018.0,LKA
St. Kitts and Nevis,KNA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,KNA
St. Kitts and Nevis,KNA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,KNA
St. Kitts and Nevis,KNA,GDP per capita (current LCU),NY.GDP.PCAP.CN,52043.629984172694,2018.0,KNA
St. Lucia,LCA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,LCA
St. Lucia,LCA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1395421827.9417698,2017.0,LCA
St. Lucia,LCA,GDP per capita (current LCU),NY.GDP.PCAP.CN,28528.3343137848,2018.0,LCA
St. Martin (French part),MAF,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,MAF
St. Martin (French part),MAF,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,MAF
St. Martin (French part),MAF,GDP per capita (current LCU),NY.GDP.PCAP.CN,NaN,1960.0,MAF
St. Vincent and the Grenadines,VCT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-2.90064347978827,2017.0,VCT
St. Vincent and the Grenadines,VCT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,728765664.704629,2017.0,VCT
St. Vincent and the Grenadines,VCT,GDP per capita (current LCU),NY.GDP.PCAP.CN,19875.7825968605,2018.0,VCT
Sudan,SDN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.6643215102139661,2017.0,SDN
Sudan,SDN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,91451538799.8615,2017.0,SDN
Sudan,SDN,GDP per capita (current LCU),NY.GDP.PCAP.CN,23817.380094648703,2018.0,SDN
Suriname,SUR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,SUR
Suriname,SUR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1422828578.20579,2017.0,SUR
Suriname,SUR,GDP per capita (current LCU),NY.GDP.PCAP.CN,46521.560232712,2018.0,SUR
Sweden,SWE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.93774900537618,2017.0,SWE
Sweden,SWE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,454196174428.87,2017.0,SWE
Sweden,SWE,GDP per capita (current LCU),NY.GDP.PCAP.CN,474684.172667169,2018.0,SWE
Switzerland,CHE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.75693971846853,2017.0,CHE
Switzerland,CHE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,543512155369.062,2017.0,CHE
Switzerland,CHE,GDP per capita (current LCU),NY.GDP.PCAP.CN,80965.3635283706,2018.0,CHE
Syrian Arab Republic,SYR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.67626788984943,2002.0,SYR
Syrian Arab Republic,SYR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,31864098755.4043,2007.0,SYR
Syrian Arab Republic,SYR,GDP per capita (current LCU),NY.GDP.PCAP.CN,101509.217056991,2007.0,SYR
Tajikistan,TJK,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.9940547473093804,2013.0,TJK
Tajikistan,TJK,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,7041766169.84015,2017.0,TJK
Tajikistan,TJK,GDP per capita (current LCU),NY.GDP.PCAP.CN,7564.57895026578,2018.0,TJK
Tanzania,TZA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.6756364463296105,2017.0,TZA
Tanzania,TZA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,46730650377.0605,2017.0,TZA
Tanzania,TZA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2401859.02590198,2018.0,TZA
Thailand,THA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.4266596885718594,2017.0,THA
Thailand,THA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,343823796146.73303,2017.0,THA
Thailand,THA,GDP per capita (current LCU),NY.GDP.PCAP.CN,235010.28194118,2018.0,THA
Timor-Leste,TLS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,15.7810760098331,2017.0,TLS
Timor-Leste,TLS,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1615693643.81831,2017.0,TLS
Timor-Leste,TLS,GDP per capita (current LCU),NY.GDP.PCAP.CN,2035.5339076888101,2018.0,TLS
Togo,TGO,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,10.924701395117301,2017.0,TGO
Togo,TGO,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3939458692.75419,2017.0,TGO
Togo,TGO,GDP per capita (current LCU),NY.GDP.PCAP.CN,377123.532816316,2018.0,TGO
Tonga,TON,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,TON
Tonga,TON,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,396773245.83704,2017.0,TON
Tonga,TON,GDP per capita (current LCU),NY.GDP.PCAP.CN,9573.77733848852,2018.0,TON
Trinidad and Tobago,TTO,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,TTO
Trinidad and Tobago,TTO,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,17519845827.329,2017.0,TTO
Trinidad and Tobago,TTO,GDP per capita (current LCU),NY.GDP.PCAP.CN,115983.21555151699,2018.0,TTO
Tunisia,TUN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,7.5212049140975,2013.0,TUN
Tunisia,TUN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,30205415271.8709,2017.0,TUN
Tunisia,TUN,GDP per capita (current LCU),NY.GDP.PCAP.CN,9125.20868633186,2018.0,TUN
Turkey,TUR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.03199924291459,2017.0,TUR
Turkey,TUR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,701692428323.362,2017.0,TUR
Turkey,TUR,GDP per capita (current LCU),NY.GDP.PCAP.CN,45242.9594585401,2018.0,TUR
Turkmenistan,TKM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,TKM
Turkmenistan,TKM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,18141419954.287,2011.0,TKM
Turkmenistan,TKM,GDP per capita (current LCU),NY.GDP.PCAP.CN,24383.223937207702,2018.0,TKM
Turks and Caicos Islands,TCA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,TCA
Turks and Caicos Islands,TCA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,TCA
Turks and Caicos Islands,TCA,GDP per capita (current LCU),NY.GDP.PCAP.CN,27142.2277976902,2018.0,TCA
Tuvalu,TUV,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,TUV
Tuvalu,TUV,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,TUV
Tuvalu,TUV,GDP per capita (current LCU),NY.GDP.PCAP.CN,4953.07612095933,2018.0,TUV
Uganda,UGA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.8234922917940097,2017.0,UGA
Uganda,UGA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,17612788287.8862,2017.0,UGA
Uganda,UGA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2351741.47970721,2018.0,UGA
Ukraine,UKR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,10.3880061358129,2017.0,UKR
Ukraine,UKR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,99119886771.595,2017.0,UKR
Ukraine,UKR,GDP per capita (current LCU),NY.GDP.PCAP.CN,84190.2689773659,2018.0,UKR
United Arab Emirates,ARE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-0.241188097436179,2017.0,ARE
United Arab Emirates,ARE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,354579094927.18,2017.0,ARE
United Arab Emirates,ARE,GDP per capita (current LCU),NY.GDP.PCAP.CN,157935.691209035,2018.0,ARE
United Kingdom,GBR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.6275229828424798,2017.0,GBR
United Kingdom,GBR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2257268371052.76,2017.0,GBR
United Kingdom,GBR,GDP per capita (current LCU),NY.GDP.PCAP.CN,32189.960590618703,2018.0,GBR
United States,USA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.82064772079535,2017.0,USA
United States,USA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,16740180419866.7,2017.0,USA
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,62794.5856522398,2018.0,USA
Uruguay,URY,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.83481357444552,2017.0,URY
Uruguay,URY,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,48749874861.6182,2017.0,URY
Uruguay,URY,GDP per capita (current LCU),NY.GDP.PCAP.CN,530870.81503767,2018.0,URY
Uzbekistan,UZB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-8.67322899031147,2010.0,UZB
Uzbekistan,UZB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,44470020929.497,2017.0,UZB
Uzbekistan,UZB,GDP per capita (current LCU),NY.GDP.PCAP.CN,12365635.9837841,2018.0,UZB
Vanuatu,VUT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.76901494452137,2014.0,VUT
Vanuatu,VUT,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,771688292.790792,2017.0,VUT
Vanuatu,VUT,GDP per capita (current LCU),NY.GDP.PCAP.CN,344154.024873582,2018.0,VUT
"Venezuela, RB",VEN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-14.1089269003066,2014.0,VEN
"Venezuela, RB",VEN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,443321731940.002,2014.0,VEN
"Venezuela, RB",VEN,GDP per capita (current LCU),NY.GDP.PCAP.CN,100889.62928239901,2014.0,VEN
Vietnam,VNM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.96484112600189,2017.0,VNM
Vietnam,VNM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,184332989240.705,2017.0,VNM
Vietnam,VNM,GDP per capita (current LCU),NY.GDP.PCAP.CN,58010352.5843702,2018.0,VNM
Virgin Islands (U.S.),VIR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,VIR
Virgin Islands (U.S.),VIR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,VIR
Virgin Islands (U.S.),VIR,GDP per capita (current LCU),NY.GDP.PCAP.CN,35938.0243875154,2017.0,VIR
West Bank and Gaza,PSE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,PSE
West Bank and Gaza,PSE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,NaN,1960.0,PSE
West Bank and Gaza,PSE,GDP per capita (current LCU),NY.GDP.PCAP.CN,11485.716627183601,2018.0,PSE
"Yemen, Rep.",YEM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,YEM
"Yemen, Rep.",YEM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,29518685358.7008,2017.0,YEM
"Yemen, Rep.",YEM,GDP per capita (current LCU),NY.GDP.PCAP.CN,504314.13866540603,2018.0,YEM
Zambia,ZMB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,NaN,1960.0,ZMB
Zambia,ZMB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,19034443570.1226,2017.0,ZMB
Zambia,ZMB,GDP per capita (current LCU),NY.GDP.PCAP.CN,16104.4298402784,2018.0,ZMB
Zimbabwe,ZWE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-1.1811725782096498,2017.0,ZWE
Zimbabwe,ZWE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,16271751278.5083,2017.0,ZWE
Zimbabwe,ZWE,GDP per capita (current LCU),NY.GDP.PCAP.CN,2146.99638487707,2018.0,ZWE
